"Reporting.Year" "County" "Agency.Name" "Agency.Report.Number" "Rec.Seq.Nbr" "Report.Date" "Victim.Age" "Victim.Sex" "Victim.Race" "Offender.Age" "Offender.Sex" "Offender.Race" "Weapon.Type" "Justifiable.Circumstance" "Justifiable.Code" "Situation.Code" "Victim.Relationship" "Circumstance.Code"
"2010" "Hillsborough" "Hillsborough County Sheriffs Office" "2010-504577" 2 "" "23" "M-MALE" "W-WHITE" "21" "M-MALE" "W-WHITE" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2010" "Hillsborough" "Hillsborough County Sheriffs Office" "2010-595053" 1 "11/25/2010" "22" "M-MALE" "W-WHITE" "39" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2010" "Hillsborough" "Hillsborough County Sheriffs Office" "2010-595053" 2 "" "28" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Hillsborough" "Tampa Police Department" "0-383875" 1 "6/29/2010" "31" "M-MALE" "W-WHITE" "24" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2010" "Hillsborough" "Tampa Police Department" "0-383875" 2 "" "31" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Jackson" "Marianna Police Department" "2010-000553" 1 "2/18/2010" "35" "M-MALE" "W-WHITE" "18" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2010" "Jackson" "Marianna Police Department" "2010-000553" 2 "" "36" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Lee" "Fort Myers Police Department" "2010-03299" 1 "4/5/2010" "30" "M-MALE" "W-WHITE" "20" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Lee" "Fort Myers Police Department" "2010-03299" 2 "" "20" "M-MALE" "B-BLACK" "30" "M-MALE" "W-WHITE" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Lee" "Lee County Sheriffs Office" "10343810" 1 "9/2/2010" "1" "M-MALE" "W-WHITE" "39" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "L-LOVERS QUARREL"
"2010" "Lee" "Lee County Sheriffs Office" "10343810" 2 "" "33" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "S-SPOUSE" ""
"2010" "Leon" "Tallahassee Police Department" "00-10-036640" 1 "11/20/2010" "27" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Marion" "Ocala Police Department" "201000032017" 1 "2/13/2010" "22" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Marion" "Ocala Police Department" "201000032017" 2 "" "20" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Miami-Dade" "Hialeah Police Department" "2010-019354" 1 "6/6/2010" "56" "F-FEMALE" "W-WHITE" "38" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "L-LOVERS QUARREL"
"2010" "Miami-Dade" "Hialeah Police Department" "2010-019354" 2 "6/6/2010" "47" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Miami-Dade" "Hialeah Police Department" "2010-019354" 3 "6/6/2010" "32" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "H=CO-HABITANT" ""
"2010" "Miami-Dade" "Hialeah Police Department" "2010-019354" 4 "6/6/2010" "24" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Miami-Dade" "Hialeah Police Department" "2010-029098" 1 "8/26/2010" "30" "F-FEMALE" "W-WHITE" "21" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2010" "Miami-Dade" "Hialeah Police Department" "2010-029098" 2 "8/26/2010" "15" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Miami-Dade" "Miami Gardens Police Department" "2010025480" 1 "11/14/2010" "16" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2010" "Miami-Dade" "Miami Gardens Police Department" "2010025480" 2 "" "21" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2010" "Miami-Dade" "Miami Gardens Police Department" "2010025810" 1 "11/18/2010" "30" "M-MALE" "B-BLACK" "18" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2010" "Miami-Dade" "Miami Gardens Police Department" "2010025810" 2 "" "30" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2010" "Miami-Dade" "Miami Police Department" "100808237479" 1 "8/8/2010" "58" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Miami-Dade" "Miami Police Department" "100808237479" 2 "" "44" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2010" "Miami-Dade" "Miami Police Department" "101214366199" 1 "12/14/2010" "2" "M-MALE" "B-BLACK" "24" "M-MALE" "B-BLACK" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2010" "Miami-Dade" "Miami Police Department" "101214366199" 2 "" "24" "F-FEMALE" "B-BLACK" "" "" "" "2-RIFLE" "" "" "" "Z-OTHER" ""
"2010" "Miami-Dade" "Miami-Dade Police Department" "100120029565" 1 "1/20/2010" "21" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2010" "Miami-Dade" "Miami-Dade Police Department" "100120029565" 2 "" "22" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Miami-Dade" "Miami-Dade Police Department" "100824355124" 1 "8/24/2010" "35" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Miami-Dade" "Miami-Dade Police Department" "100824355124" 2 "" "66" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2010" "Miami-Dade" "Miami-Dade Police Department" "100912383062" 1 "9/12/2010" "41" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "Z-OTHER"
"2010" "Miami-Dade" "Miami-Dade Police Department" "100912383062" 2 "" "51" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Miami-Dade" "Opa-Locka Police Department" "100428005" 1 "4/28/2010" "35" "M-MALE" "W-WHITE" "59" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "O-OTHER FAMILY" "L-LOVERS QUARREL"
"2010" "Miami-Dade" "Opa-Locka Police Department" "100428005" 2 "" "UK" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Miami-Dade" "Palmetto Bay Police Department" "101124490938" 1 "11/24/2010" "23" "M-MALE" "W-WHITE" "27" "M-MALE" "W-WHITE" "1-HANDGUN" "6-FELON KILLED IN COMMISSION OF CRIME" "2-FELON KILLED BY PRIVATE CITIZEN" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2010" "Miami-Dade" "Palmetto Bay Police Department" "101124490938" 2 "" "28" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Palm Beach" "Boynton Beach Police Department" "10005009" 1 "1/30/2010" "24" "M-MALE" "B-BLACK" "18" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Palm Beach" "Boynton Beach Police Department" "10005009" 2 "" "23" "M-MALE" "B-BLACK" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Palm Beach" "Greenacres Department of Public Safety" "201000007264" 1 "4/30/2010" "40" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2010" "Palm Beach" "Greenacres Department of Public Safety" "201000007264" 2 "" "49" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Palm Beach" "Palm Beach County Sheriffs Office" "10156638" 1 "12/4/2010" "51" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2010" "Palm Beach" "Palm Beach County Sheriffs Office" "10156638" 2 "" "30" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Palm Beach" "Riviera Beach Police Department" "10-10106" 1 "9/27/2010" "36" "F-FEMALE" "B-BLACK" "41" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "L-LOVERS QUARREL"
"2010" "Palm Beach" "Riviera Beach Police Department" "10-10106" 2 "" "11" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2010" "Palm Beach" "Riviera Beach Police Department" "10-10106" 3 "" "10" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2010" "Palm Beach" "Riviera Beach Police Department" "10-10106" 4 "" "14" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2010" "Palm Beach" "Riviera Beach Police Department" "10-10106" 5 "" "13" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2010" "Palm Beach" "Wellington Police Department" "10029811" 1 "1/23/2010" "53" "F-FEMALE" "W-WHITE" "49" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "U-UNKNOWN"
"2010" "Palm Beach" "Wellington Police Department" "10029811" 2 "" "7" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "C-CHILD" ""
"2010" "Palm Beach" "Wellington Police Department" "10029811" 3 "" "7" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "C-CHILD" ""
"2010" "Palm Beach" "West Palm Beach Police Department" "20100011089" 1 "7/3/2010" "55" "M-MALE" "W-WHITE" "23" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Palm Beach" "West Palm Beach Police Department" "20100011089" 2 "" "51" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Pinellas" "Pinellas County Sheriffs Office" "SO1078331" 1 "3/20/2010" "22" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "Z-OTHER" "U-UNKNOWN"
"2010" "Pinellas" "Pinellas County Sheriffs Office" "SO1078331" 2 "" "20" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"2010" "Santa Rosa" "Santa Rosa County Sheriffs Office" "10-008050" 1 "9/22/2010" "41" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Santa Rosa" "Santa Rosa County Sheriffs Office" "10-008050" 2 "" "43" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Seminole" "Seminole County Sheriffs Office" "201000004084" 1 "5/6/2010" "54" "F-FEMALE" "W-WHITE" "59" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "M-MONEY ARGUMENT"
"2010" "Seminole" "Seminole County Sheriffs Office" "201000004084" 2 "" "59" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "O-OTHER FAMILY" ""
"2010" "St. Lucie" "Fort Pierce Police Department" "2010-4-12823" 1 "11/14/2010" "22" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "St. Lucie" "Fort Pierce Police Department" "2010-4-12823" 2 "" "20" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "St. Lucie" "St. Lucie County Sheriffs Office" "13448" 1 "12/26/2010" "21" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "St. Lucie" "St. Lucie County Sheriffs Office" "13448" 2 "" "26" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "St. Lucie" "St. Lucie County Sheriffs Office" "1683" 1 "2/14/2010" "35" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "Z-OTHER"
"2010" "St. Lucie" "St. Lucie County Sheriffs Office" "1683" 2 "" "21" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Suwannee" "Suwannee County Sheriffs Office" "100035647" 1 "8/26/2010" "32" "M-MALE" "W-WHITE" "38" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2010" "Suwannee" "Suwannee County Sheriffs Office" "100035647" 2 "8/26/2010" "57" "M-MALE" "W-WHITE" "47" "M-MALE" "W-WHITE" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Suwannee" "Suwannee County Sheriffs Office" "100035647" 3 "8/26/2010" "68" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2010" "Taylor" "Taylor County Sheriffs Office" "10S0040527" 1 "4/18/2010" "63" "F-FEMALE" "W-WHITE" "65" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "Z-OTHER"
"2010" "Taylor" "Taylor County Sheriffs Office" "10S0040527" 2 "4/18/2010" "63" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2010" "Volusia" "Volusia County Sheriffs Office" "100017639" 1 "6/8/2010" "48" "M-MALE" "W-WHITE" "51" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2010" "Volusia" "Volusia County Sheriffs Office" "100017639" 2 "" "46" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "S-SPOUSE" ""
"2010" "Volusia" "Volusia County Sheriffs Office" "100033972" 1 "10/31/2010" "52" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2010" "Volusia" "Volusia County Sheriffs Office" "100033972" 2 "" "27" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Volusia" "Volusia County Sheriffs Office" "100036779" 1 "11/29/2010" "41" "F-FEMALE" "W-WHITE" "39" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "Z-OTHER"
"2010" "Volusia" "Volusia County Sheriffs Office" "100036779" 2 "" "73" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2010" "Washington" "Washington County Sheriffs Office" "1000293" 1 "2/23/2010" "42" "M-MALE" "W-WHITE" "20" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "P-PARENT" "U-UNKNOWN"
"2010" "Washington" "Washington County Sheriffs Office" "1000293" 2 "" "40" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "P-PARENT" ""
"2011" "Alachua" "High Springs Police Department" "11091573" 1 "9/11/2011" "22" "M-MALE" "W-WHITE" "58" "M-MALE" "W-WHITE" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "Z-OTHER"
"2011" "Alachua" "High Springs Police Department" "11091573" 2 "" "48" "F-FEMALE" "W-WHITE" "" "" "" "2-RIFLE" "" "" "" "S-SPOUSE" ""
"2011" "Bay" "Bay County Sheriffs Office" "2011-070784" 1 "10/16/2011" "56" "M-MALE" "W-WHITE" "49" "M-MALE" "W-WHITE" "3-SHOTGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "L-LOVERS QUARREL"
"2011" "Bay" "Bay County Sheriffs Office" "2011-070784" 2 "" "44" "F-FEMALE" "W-WHITE" "" "" "" "3-SHOTGUN" "" "" "" "S-SPOUSE" ""
"2011" "Bay" "Springfield Police Department" "2011030240" 1 "3/10/2011" "57" "F-FEMALE" "O-ORIENTAL/ASIAN" "72" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "U-UNKNOWN"
"2011" "Bay" "Springfield Police Department" "2011030240" 2 "3/10/2011" "31" "F-FEMALE" "O-ORIENTAL/ASIAN" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"2011" "Brevard" "Titusville Police Department" "11-36760" 1 "5/22/2011" "35" "M-MALE" "B-BLACK" "40" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"2011" "Brevard" "Titusville Police Department" "11-36760" 2 "" "23" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2011" "Broward" "Miramar Police Department" "110200195" 1 "2/1/2011" "28" "M-MALE" "B-BLACK" "28" "M-MALE" "W-WHITE" "1-HANDGUN" "3-FELON ATTACKED FELLOW POLICE OFFICER" "3-FELON KILLED BY POLICE OFFICER" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"2011" "Broward" "Miramar Police Department" "110200195" 2 "" "27" "M-MALE" "B-BLACK" "37" "M-MALE" "W-WHITE" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2011" "Broward" "Pembroke Pines Police Department" "2011-086957" 1 "10/29/2011" "19" "M-MALE" "B-BLACK" "20" "M-MALE" "B-BLACK" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "D-DRUG RELATED ARGUMENT"
"2011" "Broward" "Pembroke Pines Police Department" "2011-086957" 2 "" "20" "M-MALE" "B-BLACK" "20" "M-MALE" "W-WHITE" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2011" "Broward" "Sunrise Police Department" "11-45151" 1 "9/25/2011" "30" "F-FEMALE" "W-WHITE" "26" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "S-SPOUSE" "L-LOVERS QUARREL"
"2011" "Broward" "Sunrise Police Department" "11-45151" 2 "" "56" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "O-OTHER FAMILY" ""
"2011" "Collier" "Collier County Sheriffs Office" "201100023100" 1 "9/13/2011" "71" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2011" "Collier" "Collier County Sheriffs Office" "201100023100" 2 "" "81" "F-FEMALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2011" "Columbia" "Columbia County Sheriffs Office" "2011-003533" 1 "2/2/2011" "25" "F-FEMALE" "W-WHITE" "25" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "A-DRINKING ARGUMENT"
"2011" "Columbia" "Columbia County Sheriffs Office" "2011-003533" 2 "" "32" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2011" "Columbia" "Columbia County Sheriffs Office" "2011-003533" 3 "" "27" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "H=CO-HABITANT" ""
"2011" "Duval" "Jacksonville Sheriffs Office" "2011-  89588" 1 "2/2/2011" "29" "M-MALE" "B-BLACK" "19" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2011" "Duval" "Jacksonville Sheriffs Office" "2011-  89588" 2 "" "40" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2011" "Duval" "Jacksonville Sheriffs Office" "2011- 513588" 1 "7/1/2011" "36" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2011" "Duval" "Jacksonville Sheriffs Office" "2011- 513588" 2 "" "33" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2011" "Duval" "Jacksonville Sheriffs Office" "2011- 654619" 1 "8/24/2011" "36" "F-FEMALE" "B-BLACK" "28" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2011" "Duval" "Jacksonville Sheriffs Office" "2011- 654619" 2 "" "31" "M-MALE" "B-BLACK" "19" "M-MALE" "B-BLACK" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2011" "Duval" "Jacksonville Sheriffs Office" "2011- 693416" 1 "8/31/2011" "19" "F-FEMALE" "B-BLACK" "20" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
